Дата,Эффективное энергопотребление,Ожидаемое энергопотребление,Разница в энергопотреблении (эффективная-ожидаемая),Интервал прогноза низкий,Интервал прогноза высокий,Набор данных обучения или прогнозирования,Эффективное скользящее среднее энергопотребления,Интервал прогноза - низкое скользящее среднее,Интервал прогноза с высоким скользящим средним
2012-10-26,4658177.795,4508144.29838791,150033.496612085,4275285.41719313,4726284.46668524,t,,,
2012-11-03,3949060.9925,3921567.88788293,27493.1046170685,3680096.08074882,4157972.89617247,t,,,
2012-11-06,4616653.645,4543761.26932498,72892.3756750226,4326156.95907403,4767875.46879025,t,,,
2012-11-08,4605316.2125,4541007.99173912,64308.2207608847,4305551.12358538,4772498.70519247,t,,,
2012-11-09,4508838.48,4444829.75474817,64008.7252518311,4224214.75000798,4655016.28945265,t,,,
2012-11-10,4027274.3025,3983301.82716352,43972.4753364851,3748952.33765382,4228807.66784461,t,,,
2012-11-11,3617019.385,3680367.58240848,-63348.197408475,3464316.83261506,3900214.40990246,t,,,
2012-11-12,4622165.2125,4476130.43964776,146034.772852241,4264022.46817611,4704572.36849868,t,,,
2012-11-14,4592925.6225,4504805.75464564,88119.8678543633,4283617.07937557,4733536.02430389,t,,,
2012-11-17,3872713.265,3928002.94571469,-55289.6807146878,3702152.50784144,4169337.67126913,t,,,
2012-11-25,3587676.0175,3668424.03871107,-80748.0212110733,3460547.83144409,3902922.80901313,t,,,
2012-11-30,4590545.2575,4539821.14176563,50724.1157343667,4324657.96821734,4755595.03547051,t,,,
2012-12-02,3594952.4425,3723540.05816544,-128587.615665438,3494229.86050071,3951768.80429173,t,,,
2012-12-05,4648214.69,4554716.70425206,93497.9857479446,4312815.00260764,4790473.33472214,t,,,
2012-12-08,4039169.495,4061634.42809407,-22464.9330940652,3827178.88156684,4268717.58494288,t,,,
2012-12-11,4697489.2075,4594554.55826571,102934.649234288,4381449.81433039,4825497.4634251,t,,,
2012-12-16,3717822.01,3651494.96963353,66327.0403664713,3435240.65561669,3859753.47797228,t,,,
2012-12-17,4625432.2225,4461370.81628167,164061.406218329,4240588.63388614,4692328.65784776,t,,,
2012-12-21,4542159.14,4480511.01060349,61648.129396514,4249251.50320352,4704786.35584853,t,,,
2012-12-22,3868694.9875,3964717.23359695,-96022.2460969491,3730171.11393991,4178519.96909443,t,,,
2012-12-23,3563035.765,3664131.75803724,-101095.993037235,3435011.05152875,3887692.98924481,t,,,
2012-12-24,3791854.285,3891864.43224953,-100010.147249525,3681907.65820011,4118195.18695693,t,,,
2012-12-31,3762022.3275,3895058.72656984,-133036.399069837,3678818.64260966,4136969.91518567,t,,,
2013-01-03,4240124.6425,4560147.06761656,-320022.425116557,4354866.83299495,4783625.28749717,t,,,
2013-01-05,3767368.8275,3958594.6700469,-191225.842546902,3736543.35009581,4178928.07764271,t,,,
2013-01-15,4475585.3025,4580697.89550093,-105112.59300093,4352528.41984145,4806928.89960184,t,,,
2013-01-16,4434726.1525,4581903.51728428,-147177.364784282,4364879.23133439,4823863.83734127,t,,,
2013-01-17,4538692.885,4654280.73850744,-115587.853507438,4415339.53250466,4875332.01334569,t,,,
2013-01-19,3872726.62,4037714.10111837,-164987.481118365,3816796.0072968,4258068.92535213,t,,,
2013-01-24,4585434.34,4617851.57185674,-32417.2318567364,4391969.70969002,4834124.37330162,t,,,
2013-01-25,4507214.7675,4584197.57202105,-76982.8045210456,4343445.57182958,4812784.60959778,t,,,
2013-01-29,4581169.3225,4514754.18855069,66415.1339493142,4289426.83716833,4745291.61498205,t,,,
2013-02-02,3815395.845,3947682.04132517,-132286.196325175,3718737.09272739,4164934.9645847,t,,,
2013-02-05,4479580.9725,4487815.62034037,-8234.64784036949,4274364.07962344,4693055.94371718,t,,,
2013-02-07,4460668.065,4532856.21214505,-72188.1471450496,4318767.80642942,4753882.67965227,t,,,
2013-02-10,3392935.9925,3577637.16884358,-184701.176343576,3343138.39110808,3799283.63349475,t,,,
2013-02-12,4444867.74,4502138.63318051,-57270.8931805072,4293193.78728224,4726808.87630607,t,,,
2013-02-13,4420423.7875,4474590.84869963,-54167.0611996269,4268747.46237576,4711747.6972584,t,,,
2013-02-14,4404461.055,4479366.46509287,-74905.4100928698,4272585.24665879,4708754.98757449,t,,,
2013-02-15,4406528.1425,4381064.77900837,25463.3634916293,4142645.88954793,4608779.38705211,t,,,
2013-02-21,4403218.175,4430827.27744951,-27609.102449513,4228209.56272218,4666907.381394,t,,,
2013-02-27,4545388.8175,4540936.50404952,4452.31345048267,4328146.27486839,4754754.11180337,t,,,
2013-03-04,4261500.265,4328206.79393847,-66706.5289384658,4109024.39886759,4550771.64592526,t,,,
2013-03-07,4377030.9975,4426907.83873758,-49876.8412375823,4208194.7875477,4646777.54840431,t,,,
2013-03-10,3402417.7925,3571430.87657687,-169013.084076871,3344160.08078752,3807374.04262425,t,,,
2013-03-16,3691617.895,3837143.37897271,-145525.483972711,3620729.21966257,4054023.09052845,t,,,
2013-03-23,3720384.95,3908373.63615977,-187988.686159775,3689828.62231085,4123884.60472262,t,,,
2013-03-30,3565525.3475,3806938.00988893,-241412.662388925,3586577.0914316,4023305.55605267,t,,,
2013-04-02,4094037.4275,4238358.72513794,-144321.297637941,4020599.44632619,4434732.51742013,t,,,
2013-04-03,4178283.635,4288864.08866705,-110580.453667049,4073535.475437,4519926.02688061,t,,,
2013-04-05,4190066.2125,4267789.48210388,-77723.2696038778,4042283.14440678,4476146.5892305,t,,,
2013-04-10,4299133.8375,4331661.64183077,-32527.8043307671,4109325.79711477,4555663.25222663,t,,,
2013-04-22,4338504.42,4348184.43458001,-9680.01458000671,4129253.54550616,4566653.77353858,t,,,
2013-04-24,4406529.5775,4237420.84584812,169108.731651878,4040942.96334024,4464088.50613829,t,,,
2013-04-26,4532241.5575,4333619.95606509,198621.601434912,4110109.0446754,4554051.40176172,t,,,
2013-04-29,4427197.0775,4384864.34299929,42332.7345007146,4165563.48811236,4618487.58616584,t,,,
2013-04-30,4437383.0675,4446090.27451519,-8707.20701518562,4216679.42611549,4683795.52490328,t,,,
2013-05-02,4407613.8375,4363519.22753486,44094.6099651372,4143342.25134672,4589825.74216956,t,,,
2013-05-05,3238943.2775,3392165.0976088,-153221.820108796,3170137.32273901,3619139.06510413,t,,,
2013-05-06,4178113.065,4223538.15456425,-45425.0895642457,3985816.8661887,4447713.24255979,t,,,
2013-05-07,4237797.755,4309821.55475991,-72023.7997599076,4087373.41285482,4530823.98464137,t,,,
2013-05-09,3424944.285,3605375.75033959,-180431.465339586,3404022.60805586,3815105.65289498,t,,,
2013-05-18,3496649.1775,3651776.37096413,-155127.193464131,3426544.7039581,3873439.15541839,t,,,
2013-05-19,3158375.76,3343611.03293432,-185235.272934317,3128205.63753525,3583396.72178183,t,,,
2013-05-27,4124073.5025,4092956.1195349,31117.3829651042,3877865.60630081,4324635.09614359,t,,,
2013-05-28,4274068.9325,4253720.40832715,20348.5241728453,4051543.16524437,4474470.72979556,t,,,
2013-05-29,4290801.77,4344108.17314382,-53306.4031438176,4123143.33601398,4561419.63177803,t,,,
2013-06-06,4330755.1525,4289135.69149337,41619.4610066256,4061484.17001618,4506451.23808671,t,,,
2013-06-18,4817468.05,4717557.59030261,99910.45969739,4484800.57347065,4949094.58786312,t,,,
2013-06-28,4117928.13,4152573.47241171,-34645.342411709,3931355.24739974,4390485.58519937,t,,,
2013-07-02,4300577.79,4256008.29098422,44569.4990157848,4028914.96380466,4496999.37720634,t,,,
2013-07-05,4193484.555,4156328.52419418,37156.0308058159,3935293.07347455,4382931.93119775,t,,,
2013-07-10,4470833.7675,4393903.21130697,76930.5561930304,4173804.78263715,4618979.53189338,t,,,
2013-07-11,4315619.4425,4249787.55064491,65831.8918550918,4028587.12282027,4462991.87311301,t,,,
2013-07-15,4220068.4325,4216812.35088457,3256.08161543403,3982754.04563081,4434982.90835494,t,,,
2013-07-16,4309546.98,4308139.48184524,1407.4981547622,4104321.17222305,4511981.08301321,t,,,
2013-07-17,4401582.32,4413124.40796283,-11542.0879628295,4195084.70932522,4637987.04717283,t,,,
2013-07-22,4522573.195,4508917.23691862,13655.9580813758,4272454.76637343,4732953.15837463,t,,,
2013-07-24,4621472.795,4464555.14983536,156917.64516464,4228615.52413702,4684226.79494902,t,,,
2013-07-28,3629692.9325,3648368.60621035,-18675.6737103504,3436976.1351078,3868710.05038194,t,,,
2013-07-30,4334945.565,4280922.36686586,54023.1981341382,4054003.15417893,4515922.651095,t,,,
2013-08-07,4547589.185,4372230.44389329,175358.741106713,4139417.96374941,4602461.06819288,t,,,
2013-08-10,3641178.0075,3633089.68875869,8088.31874130899,3406890.41216979,3833706.39617438,t,,,
2013-08-12,4317327.5175,4303370.72662771,13956.790872287,4085424.71780538,4514415.1908593,t,,,
2013-08-14,4280597.065,4250135.50988923,30461.5551107675,4036610.33041983,4475844.33877841,t,,,
2013-08-19,4446261.7525,4343651.2679144,102610.484585602,4134453.76889967,4582291.26101375,t,,,
2013-08-22,4357967.035,4264559.52562999,93407.509370015,4041586.72872849,4489103.89736291,t,,,
2013-08-25,3289646.7175,3450477.27787836,-160830.560378361,3226989.76676727,3666792.40194682,t,,,
2013-08-30,4268122.722,4228936.31137408,39186.4106259169,4010844.0619568,4471925.50077181,t,,,
2013-09-07,3839622.015,3843085.34244416,-3463.32744416082,3627634.11934571,4082699.73265611,t,,,
2013-09-11,4328418.14,4368670.97290662,-40252.8329066252,4151517.23761012,4582570.77579101,t,,,
2013-09-15,3355179.59,3475521.60442616,-120342.014426157,3264567.15836495,3693756.53425361,t,,,
2013-09-19,4252486.89,4244691.96345184,7794.92654816341,4017294.80623386,4467054.15175923,t,,,
2013-09-22,3263327.4575,3370240.30947393,-106912.851973926,3156345.06193584,3586107.57757919,t,,,
2013-09-26,4492090.8125,4419080.28178864,73010.5307113649,4202190.42982644,4623458.57769107,t,,,
2013-09-28,3700049.685,3692196.03779941,7853.64720058581,3458767.78034731,3908932.32161479,t,,,
2013-10-07,4265123.6,4207590.56903105,57533.0309689473,3968892.04486383,4434197.83434995,t,,,
2013-10-08,4350073.9825,4246717.52578879,103356.456711213,4025011.0393484,4471613.29278084,t,,,
2013-10-11,4258565.3775,4227708.91903679,30856.4584632134,3994506.85508037,4453131.71914637,t,,,
2013-10-13,3267638.1125,3425305.39674095,-157667.284240946,3206498.17978227,3643122.88230487,t,,,
2013-10-18,4287299.5175,4270228.83533177,17070.6821682267,4035654.05588245,4483857.46103317,t,,,
2013-10-19,3649895.3875,3705145.98792858,-55250.6004285845,3487212.30081205,3937042.08456421,t,,,
2013-10-22,4410191.985,4309955.94741735,100236.037582648,4079777.08169611,4525836.36960571,t,,,
2013-10-25,4346491.4475,4260511.84626484,85979.6012351559,4053314.53131516,4487158.24249819,t,,,
2013-11-01,4335813.1,4313320.48827742,22492.6117225774,4080972.02096955,4534749.23380806,t,,,
2013-11-03,3467670.8325,3467328.26531402,342.567185983993,3251238.88858676,3660015.34090238,t,,,
2013-11-04,4355283.61,4318650.15408623,36633.4559137709,4095368.65585307,4541333.12415674,t,,,
2013-11-07,4418314.5575,4368369.54927425,49945.0082257483,4142788.82439543,4591461.68034412,t,,,
2013-11-08,4368562.8725,4276724.52231016,91838.3501898404,4044285.98637029,4506604.39806021,t,,,
2013-11-11,4275793.6525,4303958.10770504,-28164.4552050401,4077633.74060595,4526396.05933372,t,,,
2013-11-15,4349716.65,4340558.24664877,9158.40335123241,4114002.47527194,4576867.75462071,t,,,
2013-11-16,3716388.7475,3823746.86934619,-107358.12184619,3604591.55259888,4057399.06136927,t,,,
2013-11-19,4458949.9975,4403290.68987436,55659.3076256393,4184711.29240366,4635474.23931476,t,,,
2013-11-21,4485129.85,4425134.3320257,59995.5179742947,4192701.26739395,4657229.78150506,t,,,
2013-11-23,3860929.3675,3837496.20334931,23433.1641506935,3601381.89302118,4069481.23323819,t,,,
2013-12-01,3462724.4825,3544177.27164645,-81452.7891464452,3325247.00447574,3764461.39457526,t,,,
2013-12-05,4480822.97,4363972.06120153,116850.908798473,4151308.4030279,4598711.20971891,t,,,
2013-12-09,4380985.66,4316092.32746687,64893.3325331258,4085381.60743697,4536266.70907562,t,,,
2013-12-13,4442931.71,4372798.92792952,70132.7820704849,4164299.64652534,4594575.6237329,t,,,
2013-12-14,3878496.935,3852136.82598737,26360.1090126252,3625233.99610914,4073531.42476731,t,,,
2013-12-16,4401071.5725,4296771.53937474,104300.033125256,4072774.26478131,4531246.21664206,t,,,
2013-12-19,4517906.98,4392048.59951487,125858.380485128,4173863.39817899,4613458.5904789,t,,,
2013-12-20,4352505.6525,4329517.07771836,22988.5747816386,4113388.94424852,4563844.76992443,t,,,
2013-12-25,3286696.91,3470054.63156805,-183357.721568048,3244252.25938468,3685854.68860885,t,,,
2013-12-29,3183469.98,3223471.67774288,-40001.697742878,3001743.82769175,3451217.33650626,t,,,
2014-01-08,4276300.5625,4322096.13372424,-45795.5712242406,4100566.00259071,4543511.29487362,t,,,
2014-01-09,4314662.455,4340138.15463373,-25475.6996337324,4118106.537991,4548225.61651471,t,,,
2014-01-11,3672625.44,3785065.92587751,-112440.485877511,3556072.01474957,3995479.05681165,t,,,
2014-01-13,4299870.2375,4302241.68307167,-2371.44557166751,4078139.90683714,4531933.61930083,t,,,
2014-01-14,4374435.02,4360956.1285758,13478.8914242033,4148011.49822767,4592038.48998382,t,,,
2014-01-17,4346075.4125,4302840.18073894,43235.231761056,4071265.35905707,4507916.98687664,t,,,
2014-01-18,3667941.9075,3764919.63143163,-96977.7239316329,3540613.11454465,3980784.75689816,t,,,
2014-01-19,3363343.655,3509863.93294834,-146520.277948335,3276485.72391506,3724500.01006208,t,,,
2014-01-22,4458213.3225,4361703.54606103,96509.7764389664,4135890.65885012,4582430.61059185,t,,,
2014-01-24,4407191.655,4329748.70031035,77442.9546896517,4114741.61705997,4552860.0296877,t,,,
2014-01-25,3697269.48,3785290.5955093,-88021.1155092958,3575312.39500984,4009548.48896239,t,,,
2014-01-28,4272063.3925,4310739.82396295,-38676.4314629529,4088257.58615671,4535266.97371566,t,,,
2014-01-29,4322545.0075,4374669.69615886,-52124.6886588624,4160801.66295339,4592480.65359412,t,,,
2014-01-31,4244712.3925,4287756.89721286,-43044.5047128629,4069524.64035057,4489813.7160291,t,,,
2014-02-05,4420759.9575,4365210.90601853,55549.0514814686,4161213.53252404,4585579.72714338,t,,,
2014-02-09,3282308.785,3426156.04413618,-143847.259136185,3193389.08997903,3650214.77085378,t,,,
2014-02-11,4281864.72,4275901.21907246,5963.50092753954,4050319.20486018,4505302.42222442,t,,,
2014-02-15,3732722.75,3778603.82712813,-45881.0771281309,3554136.51882259,3986235.2423386,t,,,
2014-02-16,3343810.9075,3452484.54454924,-108673.637049245,3223667.65023814,3675983.26132286,t,,,
2014-02-17,4193976.8825,4195503.29536898,-1526.41286898172,3973792.98931575,4410450.43724617,t,,,
2014-02-18,4275246.36000002,4272835.6400971,2410.71990292519,4046966.21290406,4487244.09836943,t,,,
2014-02-23,3255333.18500001,3370784.48386348,-115451.298863475,3165167.97594156,3606240.21219184,t,,,
2014-02-24,4136485.1225,4175819.64812053,-39334.5256205336,3937502.38625407,4414884.4326708,t,,,
2014-02-27,4241130.4175,4262995.73629499,-21865.31879499,4037788.55266659,4484066.92771344,t,,,
2014-02-28,4195201.78250001,4250048.70061985,-54846.9181198329,4024332.60009159,4476899.0944054,t,,,
2014-03-01,3583543.96250002,3652581.45455956,-69037.4920595363,3428097.92918803,3870659.6383081,t,,,
2014-03-10,3674739.35250002,4046118.93816633,-371379.585666307,3827858.49171666,4268912.80082234,t,,,
2014-03-11,4002802.03249998,4120319.00529851,-117516.972798524,3906446.28333171,4353041.93091585,t,,,
2014-03-14,4046772.22,4062717.61808899,-15945.3980889879,3829502.08516303,4284665.46793248,t,,,
2014-03-20,4220581.6475,4142143.32793361,78438.3195663937,3908362.77524209,4359341.44530663,t,,,
2014-03-24,4216540.2,4232410.19601775,-15869.9960177504,4015541.17464157,4460269.61240655,t,,,
2014-03-25,4224258.43,4207804.97244597,16453.457554033,3978742.13289114,4435627.89296131,t,,,
2014-03-26,4308306.0575,4252431.54577227,55874.5117277326,4022644.24954585,4465606.6584,t,,,
2014-03-29,3660316.21750003,3593649.92857762,66666.2889224109,3360041.36988664,3817408.71389659,t,,,
2014-03-30,3214352.35,3254261.68913079,-39909.33913079,3028934.06099424,3489738.31690712,t,,,
2014-04-03,4372351.08749997,4276237.96294473,96113.1245552357,4058266.08071362,4507273.35063581,t,,,
2014-04-08,4295714.19000001,4198983.70330266,96730.4866973488,3976095.13319422,4420995.30622793,t,,,
2014-04-09,4082013.71,4120346.55018879,-38332.8401887883,3912277.18035181,4327962.11486356,t,,,
2014-04-15,4010274.16999998,4122204.13526859,-111929.965268608,3903476.56323183,4339264.65449121,t,,,
2014-04-26,3459745.08000003,3490099.26313417,-30354.1831341353,3268153.96087675,3702526.51393173,t,,,
2014-05-02,3875177.58749999,4140791.81606512,-265614.22856513,3907804.94975535,4375594.65506697,t,,,
2014-05-04,3042178.88249999,3235929.4301946,-193750.547694613,3023812.02314868,3456856.5591999,t,,,
2014-05-10,3475599.19750004,3628070.52917462,-152471.331674572,3408151.95260733,3850434.12082221,t,,,
2014-05-11,3112293.74999998,3288926.61716652,-176632.867166545,3081267.51273695,3512490.39052558,t,,,
2014-05-12,4024150.17750002,4108451.3099162,-84301.1324161775,3893962.22293667,4324304.82069905,t,,,
2014-05-14,4120024.42500001,4186291.0382778,-66266.6132777827,3956387.72509965,4420084.64762576,t,,,
2014-05-16,4093614.52250001,4123494.1317124,-29879.6092123878,3895482.49794994,4354073.48987333,t,,,
2014-05-18,3055120.27999998,3183381.38068163,-128261.100681647,2959527.63181821,3423710.82775172,t,,,
2014-05-19,4060722.70250002,4103121.44415643,-42398.7416564077,3887437.19328431,4316187.58183637,t,,,
2014-05-20,4143960.98250002,4200800.53707819,-56839.5545781702,3978276.45728534,4404949.15603769,t,,,
2014-05-21,4183400.41499996,4297967.68848713,-114567.273487175,4094042.49205584,4501272.31076621,t,,,
2014-05-23,4092758.51999999,4051005.75024728,41752.7697527092,3798935.65660802,4288073.02066846,t,,,
2014-05-24,3393158.86000001,3500030.48545674,-106871.625456729,3291210.55955666,3729364.51848661,t,,,
2014-05-27,4133585.23999997,4193136.85409157,-59551.6140916059,3967130.80597714,4426088.69385358,t,,,
2014-05-29,3183858.5575,3296725.24907929,-112866.691579289,3072279.62015174,3498364.23278127,t,,,
2014-06-06,4117203.89749998,4158872.93290755,-41669.0354075772,3937659.09177886,4388875.91315905,t,,,
2014-06-16,4205959.80750001,4065846.46944795,140113.338052058,3844156.87923832,4281972.35517135,t,,,
2014-06-17,4267047.46500002,4184637.91165187,82409.5533481473,3966089.97093387,4401775.47767039,t,,,
